Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,inst16,inst17,inst18,inst19,inst20,num_academia,num_company
129,Adversarial Learning of Semantic Relevance in Text to Image Synthesis,John A. Paulson School of Engineering and Applied Science,Harvard University,,,,,,,,,,,,,,,,,,,1.0,0.0
130,Acting and Planning Using Operational Models,"University of Maryland, College Park",French National Centre for Scientific Research,"University of Maryland, College Park",Fondazione Bruno Kessler,,,,,,,,,,,,,,,,,4.0,0.0
131,"Multi-Precision Quantized Neural Networks via Encoding Decomposition of {-1,+1}","Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, International Research Center for Intelligent Perception and Computation",Xidian University,People's Government of Shaanxi Province,,,,,,,,,,,,,,,,,,6.0,0.0
132,Algorithms for Estimating Trends in Global Temperature Volatility,Indiana University Bloomington,Indiana University Bloomington,,,,,,,,,,,,,,,,,,,2.0,0.0
133,A PSPACE Subclass of Dependency Quantified Boolean Formulas and Its Effective Solving *,University of Freiburg,National Taiwan University,University of Freiburg," Concept Engineering GmbH, Freiburg im Breisgau, German",University of Freiburg,,,,,,,,,,,,,,,,4.0,0.0
134,Learning Optimal Classification Trees Using a Binary Linear Program Formulation,Delft University of Technology,Eindhoven University of Technology,,,,,,,,,,,,,,,,,,,2.0,0.0
135,Exploiting Synthetically Generated Data with Semi-Supervised Learning for Small and Imbalanced Datasets,University of Cambridge,University of Birmingham,University of Cambridge,University of Córdoba,,,,,,,,,,,,,,,,,4.0,0.0
136,Predicting and Analyzing Language Specificity in Social Media Posts, Department of Mathematics, Department of Mathematics,The University of Texas at Austin,,,,,,,,,,,,,,,,,,4.0,0.0
137,Efficient Quantization for Neural Networks with Binary Weights and Low Bitwidth Activations,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University, Shanghai Institute for Advanced Communication and Data Scienc,Shanghai Jiao Tong University, Shanghai Institute for Advanced Communication and Data Scienc,,,,,,,,,,,,,,,4.0,0.0
138,Training Complex Models with Multi-Task Weak Supervision,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,,,,,,,,,,,,,,,6.0,0.0
139,A Whole New Ball Game: Harvesting Game Data for Player Profiling,National University of Singapore,ITMO University,ITMO University,National University of Singapore,University of Cambridge,,,,,,,,,,,,,,,,5.0,0.0
140,The Pure Price of Anarchy of Pool Block Withholding Attacks in Bitcoin Mining,Computer Science Department,Computer Science Department,,,,,,,,,,,,,,,,,,,2.0,0.0
141,Model-Based Diagnosis for Cyber-Physical Production Systems Based on Machine Learning and Residual-Based Diagnosis Models,Ostwestfalen-Lippe University of Applied Sciences and Arts,"Bauhaus University, Weimar",Ostwestfalen-Lippe University of Applied Sciences and Arts,,,,,,,,,,,,,,,,,,3.0,0.0
142,Clairvoyant Restarts in Branch-and-Bound Search Using Online Tree-Size Estimation,Carnegie Mellon University,Zuse Institute Berlin,Monash University,Zuse Institute Berlin,,,,,,,,,,,,,,,,,4.0,0.0
143,Supervised User Ranking in Signed Social Networks," Research Institute for Interdisciplinary Sciences and School of Information Management and Engineering * Shanghai University of Finance and Economics, Chin",Nanyang Technological University,,,,,,,,,,,,,,,,,,,3.0,0.0
144,A Lightweight Approach to Academic Research Group Management Using Online Tools: Spend More Time on Research and Less on Management,University of Pennsylvania,,,,,,,,,,,,,,,,,,,,1.0,0.0
145,"Performance Evaluation in Machine Learning: The Good, the Bad, the Ugly, and the Way Forward",University of Bristol,The Alan Turing Institute,,,,,,,,,,,,,,,,,,,2.0,0.0
146,Red-Black Heuristics for Planning Tasks with Conditional Effects,IBM Research - Thomas J. Watson Research Center,,,,,,,,,,,,,,,,,,,,1.0,0.0
147,RepeatNet: A Repeat Aware Neural Recommendation Machine for Session-Based Recommendation,Shandong University,University of Amsterdam,Shandong University,Shandong University,Jingdong (China),Shandong University,University of Amsterdam,,,,,,,,,,,,,,6.0,1.0
148,Distributed Representation of Words in Cause and Effect Spaces,Fudan University,Fudan University,,,,,,,,,,,,,,,,,,,2.0,0.0
149,ColNet: Embedding the Semantics of Web Tables for Column Type Prediction,University of Oxford,The Alan Turing Institute,University of Oslo,University of Oxford,The Alan Turing Institute,The Alan Turing Institute,University of Edinburgh,,,,,,,,,,,,,,7.0,0.0
150,Composite Binary Decomposition Networks,Tsinghua University,Fudan University, Intel Labs China qb,Tsinghua University,Fudan University,Tsinghua University,,,,,,,,,,,,,,,5.0,1.0
151,A Bottom-Up Clustering Approach to Unsupervised Person Re-Identification,University of Technology Sydney,University of Technology Sydney,Australian National University,Texas State University,University of Technology Sydney,,,,,,,,,,,,,,,,5.0,0.0
152,Ontology-Mediated Query Answering over Log-Linear Probabilistic Data,TU Dresden,University of Oxford,University of Oxford,,,,,,,,,,,,,,,,,,3.0,0.0
153,Inverse Abstraction of Neural Networks Using Symbolic Interpolation,California Institute of Technology,"University of California, Riverside",California Institute of Technology,,,,,,,,,,,,,,,,,,3.0,0.0
154,Guiding the One-to-One Mapping in CycleGAN via Optimal Transport *,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,,,,,,,,,,,,,,,,5.0,0.0
155,Moral Permissibility of Action Plans,University of Freiburg,University of Freiburg,University of Freiburg,,,,,,,,,,,,,,,,,,3.0,0.0
156,Collaboration Based Multi-Label Learning,Nanyang Technological University,Nanyang Technological University,Nanyang Technological University,Southwest University,,,,,,,,,,,,,,,,,4.0,0.0
157,Understanding Persuasion Cascades in Online Product Rating Systems,Chongqing University,Chinese University of Hong Kong,University of Science and Technology of China,Chinese University of Hong Kong,,,,,,,,,,,,,,,,,4.0,0.0
158,Learning Deviation Payoffs in Simulation-Based Games,Swarthmore College,Swarthmore College,Swarthmore College,,,,,,,,,,,,,,,,,,3.0,0.0
159,Remote Management of Boundary Protection Devices with Information Restrictions,Buckingham Browne & Nichols,Buckingham Browne & Nichols,Buckingham Browne & Nichols,"Air Force Research Lab 26 Electronic Parkway Rome, New York 1344",,,,,,,,,,,,,,,,,3.0,0.0
160,Automating Analysis and Feedback to Improve Mathematics Teachers' Classroom Discourse,University of Colorado Boulder,University of Colorado Boulder,University of Colorado Boulder,University of Colorado Boulder,University of Colorado Boulder,,,,,,,,,,,,,,,,5.0,0.0
161,Large-Scale Heterogeneous Feature Embedding,Texas A&M University,Texas A&M University,Texas A&M University,Texas A&M University,,,,,,,,,,,,,,,,,4.0,0.0
162,Counterfactual Reasoning in Observational Studies,University of Alberta Hospital,,,,,,,,,,,,,,,,,,,,1.0,0.0
163,Frontier Search and Plan Reconstruction in Oversubscription Planning,Technion – Israel Institute of Technology,,,,,,,,,,,,,,,,,,,,1.0,0.0
164,Counting Complexity for Reasoning in Abstract Argumentation *,TU Dresden,TU Wien,Leibniz University Hannover,,,,,,,,,,,,,,,,,,3.0,0.0
165,HAS-QA: Hierarchical Answer Spans Model for Open-Domain Question Answering,"University of California, Berkeley",†CAS Key Laboratory of Network Data Science and Technology,Chinese Academy of Sciences,University of Chinese Academy of Sciences,,,,,,,,,,,,,,,,,6.0,0.0
166,Incorporating Structured Commonsense Knowledge in Story Completion,Zhejiang University, Tencent AI La,"University of California, Davis",,,,,,,,,,,,,,,,,,2.0,0.0
167,Aligning Domain-Specific Distribution and Classifier for Cross-Domain Classification from Multiple Sources,Chinese Academy of Sciences,Institute of Computing Technology,University of Chinese Academy of Sciences,Chinese Academy of Sciences,Institute of Computing Technology,University of Chinese Academy of Sciences,Beihang University,,,,,,,,,,,,,,7.0,0.0
168,On Sampling Complexity of the Semidefinite Affine Rank Feasibility Problem,"University of California, Berkeley","University of California, Berkeley",,,,,,,,,,,,,,,,,,,2.0,0.0
169,Point2Sequence: Learning the Shape Representation of 3D Point Clouds with an Attention-Based Sequence to Sequence Network,Tsinghua University,Research Organization for Information Science and Technology,Tsinghua University,Research Organization for Information Science and Technology,"University of Maryland, College Park",Tsinghua University,Research Organization for Information Science and Technology,"University of Maryland, College Park",,,,,,,,,,,,,8.0,0.0
170,Adversarial Dropout for Recurrent Neural Networks," Clova AI Research, NAVER Corp., Kore",Korea Advanced Institute of Science and Technology,Korea Advanced Institute of Science and Technology," AI Center, SK Telecom, Kore",Korea Advanced Institute of Science and Technology,,,,,,,,,,,,,,,,3.0,0.0
171,Kernelized Hashcode Representations for Relation Extraction,Marina Del Rey Hospital,Marina Del Rey Hospital,Marina Del Rey Hospital,IBM Research - Thomas J. Watson Research Center,IBM Research - Thomas J. Watson Research Center,Marina Del Rey Hospital,,,,,,,,,,,,,,,6.0,0.0
172,Cross-Relation Cross-Bag Attention for Distantly-Supervised Relation Extraction,Zhejiang University,University of Illinois Urbana-Champaign,Zhejiang University,Zhejiang University,Zhejiang University,Suzhou Nonferrous Metals Research Institute,Zhejiang University,University of Southern California,,,,,,,,,,,,,8.0,0.0
173,TET-GAN: Text Effects Transfer via Stylization and Destylization,Peking University,Peking University,Peking University,Peking University,,,,,,,,,,,,,,,,,4.0,0.0
174,One-Pass Incomplete Multi-View Clustering,Nanjing University of Aeronautics and Astronautics, Collaborative Innovation Center of Novel Software Technology and Industrializatio,,,,,,,,,,,,,,,,,,,2.0,0.0
175,View Inter-Prediction GAN: Unsupervised Representation Learning for 3D Shapes by Learning Global Shape Memories to Support Local View Predictions,Tsinghua University,"University of Maryland, College Park",Tsinghua University,Tsinghua University,"University of Maryland, College Park",,,,,,,,,,,,,,,,5.0,0.0
176,Migration as Submodular Optimization,Carnegie Mellon University,Carnegie Mellon University,,,,,,,,,,,,,,,,,,,2.0,0.0
177,A Probabilistic Derivation of LASSO and L12-Norm Feature Selections,The University of Texas at Arlington,The University of Texas at Arlington,Northwestern Polytechnical University,,,,,,,,,,,,,,,,,,3.0,0.0
178,Asynchronous Delay-Aware Accelerated Proximal Coordinate Descent for Nonconvex Nonsmooth Problems,University of Central Florida,University of Central Florida,,,,,,,,,,,,,,,,,,,2.0,0.0
179,Learning Dynamic Generator Model by Alternating Back-Propagation through Time," Hikvision Research Institute, Santa Clara, US","University of California, Los Angeles","University of California, Los Angeles","University of California, Los Angeles","University of California, Los Angeles",,,,,,,,,,,,,,,,4.0,1.0
180,An Efficient Compressive Convolutional Network for Unified Object Detection and Image Compression,Chongqing University,Chongqing University,Chongqing University,Chongqing University,Chongqing University,Zhejiang University,,,,,,,,,,,,,,,6.0,0.0
181,Towards Better Interpretability in Deep Q-Networks,Carnegie Mellon University,Carnegie Mellon University,,,,,,,,,,,,,,,,,,,2.0,0.0
182,Better Fine-Tuning via Instance Weighting for Text Classification,Nanjing University," Tencent AI Lab, Shenzhen, Chin"," Tencent AI Lab, Shenzhen, Chin"," Tencent AI Lab, Shenzhen, Chin",,,,,,,,,,,,,,,,,0.0,3.0
183,Online Pandora's Boxes and Bandits,"University of Maryland, College Park",Microsoft Research (India),Harvard University,,,,,,,,,,,,,,,,,,2.0,1.0
184,An Abstraction-Based Method for Verifying Strategic Properties in Multi-Agent Systems with Imperfect Information,Imperial College London,University of Évry Val d'Essonne,Imperial College London,University of Washington,,,,,,,,,,,,,,,,,4.0,0.0
185,Deictic Image Mapping: An Abstraction for Learning Pose Invariant Manipulation Policies,Northeastern University,Northeastern University,Northeastern University,,,,,,,,,,,,,,,,,,3.0,0.0
186,Selective Refinement Network for High Performance Face Detection,Chinese Academy of Sciences,University of Chinese Academy of Sciences," CBSR & NLPR, Institute of Automation, Chinese Academy of Sciences, Beijing, Chin",University of Chinese Academy of Sciences," CBSR & NLPR, Institute of Automation, Chinese Academy of Sciences, Beijing, Chin",University of Chinese Academy of Sciences," CBSR & NLPR, Institute of Automation, Chinese Academy of Sciences, Beijing, Chin",University of Chinese Academy of Sciences,University of Chinese Academy of Sciences,Chinese Academy of Sciences," CBSR & NLPR, Institute of Automation, Chinese Academy of Sciences, Beijing, Chin",University of Chinese Academy of Sciences,,,,,,,,,8.0,0.0
187,Synergistic Image and Feature Adaptation: Towards Cross-Modality Domain Adaptation for Medical Image Segmentation,Chinese University of Hong Kong,Chinese University of Hong Kong," Imsight Medical Technology Co., Ltd., China",Chinese University of Hong Kong,Hong Kong Polytechnic University,Chinese University of Hong Kong,Shenzhen Institutes of Advanced Technology,,,,,,,,,,,,,,6.0,0.0
188,Geometric Hawkes Processes with Graph Convolutional Recurrent Neural Networks,Louisiana State University,Louisiana State University,,,,,,,,,,,,,,,,,,,2.0,0.0
